계약연월,매매가격지수,시군구,매매가격,전세가격지수,소비자물가지수-총지수,PIR,PIR_소득,PIR_처분가능소득,소득,처분가능소득,구별 인구이동수,부동산 정책 시행,지하철,백화점,아파트브랜드,혼인건수,미분양주택현황(호),스타벅스 수,dfg,도시지역면적 (㎡),주거지역면적 (㎡),상업지역면적 (㎡),공업지역면적 (㎡),녹지지역면적 (㎡)
201409,74.3,송파구,61763.64122,86.9,83.295,25.3,20.87193582,25.30225434,296.6,244.6,-502,0,18,1,3,4480,51,,송파구201401,33890000,21411318,2159719,0,10318963
201410,74.6,송파구,62138.94217,87.3,89.875,29.5,24.23566499,29.53754203,337.1,276.6,-800,0,18,2,3,4480,51,,송파구201401,33890000,21411318,2159719,0,10318963
201411,74.6,송파구,60568.82998,87.5,96.807,25.3,20.45083836,25.27728726,385.8,312.1,-345,0,18,2,3,4480,51,,송파구201401,33890000,21411318,2159719,0,10318963
201412,74.6,송파구,59474.54459,87.8,99.49,23,18.68263386,22.96516115,404.1,328.7,-609,0,18,2,3,4480,51,,송파구201401,33890000,21411318,2159719,0,10318963
201401,73.5,송파구,59873.06492,84.7,78.065,27.3,21.40995741,27.33874172,470.4,368.4,858,0,18,1,3,4480,52,,송파구201401,33890000,21411318,2159719,0,10318963
201502,74.7,송파구,62199.55546,88.9,73.943,23.6,18.67132065,23.60504196,476.3,376.7,-37,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201503,74.9,송파구,61465.13814,89.6,79.392,24.9,20.60309056,24.85240698,286.3,237.4,-122,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201504,75.2,송파구,62810.38031,90.5,85.949,32.3,26.57509652,32.3264912,313.4,257.7,-272,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201505,75.3,송파구,63048.65635,91.2,90.777,26.8,21.78397335,26.77734058,347.2,282.5,-223,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201506,75.7,송파구,64189.62271,92.1,97.087,25.3,20.41991143,25.2560085,389.8,315.1,-286,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201507,75.9,송파구,63735.63708,92.8,100.26,21.5,17.60800437,21.53667124,416.3,340.4,-437,1,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201508,76.2,송파구,63016.07032,93.5,102.86,21,17.10615308,21.03960825,455.5,370.4,-150,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201509,76.6,송파구,63800.66622,94.8,75.775,25.7,19.95113417,25.72060073,474.8,368.3,-233,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201510,76.9,송파구,65398.18785,95.6,80.329,23.7,19.59248809,23.66879311,281.6,233.1,-536,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201511,77.5,송파구,63739.62415,96.5,86.418,33,27.19508752,33.04311099,307.5,253,-396,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201512,77.7,송파구,64155.281,96.9,93.211,28.8,23.66090116,28.84950102,345,282.9,-659,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201501,74.6,송파구,62704.48219,88.1,103.12,23.1,18.9214464,23.07253112,430.2,352.8,-62,0,18,2,3,4386,0,,송파구201501,33858375,21019060,2281374,0,10557941
201601,77.9,송파구,65730.76647,97.1,97.691,24.9,20.42088192,24.93709169,388.3,318,-209,0,18,2,3,4102,150,,송파구201601,33858375,21019060,2281374,0,10557941
201602,77.9,송파구,66450.08328,97.2,100.63,21.5,17.53549363,21.53800571,415.2,338.1,-725,0,18,2,4,4102,90,,송파구201601,33858375,21019060,2281374,0,10557941
201603,77.9,송파구,64622.46076,97.2,104.56,22.1,17.97368478,22.14863443,444.5,360.7,-523,0,18,2,4,4102,80,,송파구201601,33858375,21019060,2281374,0,10557941
201604,77.9,송파구,67087.47454,97.1,76.56,27.4,21.71910184,27.39182702,460.6,365.2,-405,0,18,2,4,4102,71,,송파구201601,33858375,21019060,2281374,0,10557941
201605,78.2,송파구,68636.88533,96.9,81.188,22.7,18.80330287,22.71842448,283.8,234.9,-320,0,18,2,4,4102,30,,송파구201601,33858375,21019060,2281374,0,10557941
201606,78.8,송파구,66710.24622,96.9,87.901,27.2,22.33764684,27.23344873,325.6,267,-301,0,18,2,4,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201607,79.5,송파구,69548.55282,96.8,94.292,25.7,20.90673377,25.69225873,372.8,303.4,-67,0,18,2,4,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201608,80.2,송파구,69754.3959,96.5,98.538,23.2,18.90214124,23.15072579,394.2,321.9,-224,1,18,2,4,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201609,80.7,송파구,70539.6679,96.4,100.76,20,16.15626835,19.96806802,438.8,355,15,0,18,2,5,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201610,81.6,송파구,74025.14836,96.6,104.77,21.3,17.4054825,21.2747326,459.3,375.8,828,0,18,2,5,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201611,82.2,송파구,68508.47945,96.8,77.987,27.1,21.19872519,27.06901567,470.4,368.4,713,1,18,2,5,4102,0,,송파구201601,33858375,21019060,2281374,0,10557941
201612,82.2,송파구,71057.28931,97.1,82.436,26,21.59274437,25.95104783,292.9,243.7,118,0,18,2,5,4102,40,,송파구201601,33858375,21019060,2281374,0,10557941
201701,82,송파구,68882.08613,97.1,88.974,29.9,24.60039372,29.86038939,343,282.6,556,0,18,2,5,3896,25,,송파구201701,33858375,21017099,2283335,0,10557941
201702,82,송파구,71101.44108,97.2,95.744,29.4,23.97182995,29.44619154,354.5,288.6,491,0,18,2,5,3896,21,,송파구201701,33858375,21017099,2283335,0,10557941
201703,82.1,송파구,72391.38326,97.2,99.133,24,19.72357169,24.01936169,409.3,336.1,-30,0,18,2,5,3896,10,,송파구201701,33858375,21017099,2283335,0,10557941
201704,82.3,송파구,71892.14422,97.3,102.77,20.9,16.94451743,20.86527302,451.7,366.8,-189,0,18,2,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201705,82.5,송파구,74464.7828,97.4,105.31,23.6,19.20497772,23.5970476,434.7,353.8,278,0,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201706,83.1,송파구,74150.73209,97.7,78.221,29.5,24.40018737,29.46879149,271,224.4,390,3,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201707,83.5,송파구,77398.97814,98,84.076,27.6,22.87751401,27.59941806,303.3,251.4,202,0,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201708,84.5,송파구,80483.64657,98.7,89.965,31.4,25.74109875,31.42656831,347.8,284.9,250,3,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201709,84.4,송파구,82701.97926,99,96.185,28.8,23.56178873,28.75605216,362,296.6,-200,2,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201710,85.1,송파구,82144.15541,99.4,99.47,24.1,19.49649265,24.10841675,419.3,339.1,364,2,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201711,86.1,송파구,81376.57838,99.7,103.28,23.1,18.7278182,23.08892068,441.6,358.2,222,2,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201712,87.2,송파구,88725.0416,100.2,74.728,25.1,20.22805804,25.13238821,444.5,357.8,313,1,18,3,5,3896,8,,송파구201701,33858375,21017099,2283335,0,10557941
201801,89.6,송파구,88853.33541,100.6,79.626,29.9,24.6860295,29.89230383,271.7,224.4,548,2,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201802,91.9,송파구,91021.61323,100.8,86.106,28.6,23.64833994,28.63739884,303.3,250.5,327,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201803,93.4,송파구,91801.50364,100.9,92.039,30.8,25.23590772,30.75660129,337.1,276.6,129,1,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201804,94.4,송파구,90699.46049,100.8,97.069,29.2,23.7056522,29.22040885,371.3,301.3,142,1,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201805,94.7,송파구,89927.57187,100.7,100.36,24.6,19.96485079,24.63576593,426,345.2,296,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201806,94.8,송파구,91750.11703,100.4,103.57,24.8,20.3141897,24.77082164,430.2,352.8,456,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201807,94.7,송파구,99530.18976,100.1,76.233,26.3,20.83195022,26.30142767,453.1,358.8,267,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201808,95.4,송파구,99666.22818,100.1,79.861,27.8,23.06457944,27.82156946,286.3,237.4,64,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201809,98.3,송파구,99066.3654,100.4,87.355,30.2,24.91028167,30.16392638,321.4,265.5,-73,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201810,100,송파구,98266.65465,100.9,93.842,31.2,25.5889911,31.20154084,329.6,270.3,44,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201811,100.1,송파구,88790.30172,100.9,97.429,27.2,22.01058076,27.22339989,389.8,315.1,-9,0,18,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201812,100,송파구,99102.70613,100.3,100.71,23.2,18.79810535,23.23089636,440.3,356.3,219,0,22,3,5,3705,8,,송파구201801,33858375,21017099,2283335,0,10557941
201901,100,송파구,99606.3447,100,104.15,24.6,20.06233816,24.55411256,430.6,351.9,"1,878",0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201902,99.7,송파구,93274.93732,99.3,77.362,26.6,20.6316269,26.59787827,474.8,368.3,"1,814",0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201903,99.3,송파구,96979.16667,99.2,81.656,25.8,21.43979742,25.8359239,290.8,241.3,"1,528",0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201904,99,송파구,93547.70607,99.3,88.214,29,23.87532424,29.00946682,307.5,253,801,0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201905,99,송파구,98169.42265,99.5,95.086,30.1,24.57629518,30.06391165,353.6,289.1,184,0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201906,98.9,송파구,101078.4123,99.6,98.881,26.3,21.23670886,26.27169042,412.4,333.3,-265,0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201907,99.7,송파구,104595.5175,99.8,101.72,24.8,20.15148105,24.75109758,415.2,338.1,-172,0,22,3,5,3705,8,,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201908,100.2,송파구,101881.6709,100,104.54,24.9,20.42987227,24.87699439,431.2,354.1,-188,0,22,3,5,3705,8,29,송파구201901,#N/A,#N/A,#N/A,#N/A,#N/A
200701,84.6,양천구,40867.42029,56.3,99.56,21.7,17.56094552,21.70415513,438.8,355,141,1,5,1,1,3050,106,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200702,84.6,양천구,39828.79011,56,102.97,22.1,18.0767896,22.09527169,459.3,375.8,236,0,5,1,1,3050,79,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200703,84.5,양천구,36689.57384,56,74.269,27.1,21.2031551,27.0746723,470.4,368.4,-27,0,5,1,1,3050,96,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200704,83.6,양천구,39687.93064,55.8,79.548,24.9,20.74095167,24.92732835,292.9,243.7,203,0,5,1,1,3050,94,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200705,83.1,양천구,52826.86772,55.6,85.872,27.5,22.69569963,27.5484383,343,282.6,-17,0,5,1,1,3050,94,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200706,82.9,양천구,45108.64062,55.5,91.047,28.2,22.95567415,28.19797985,354.5,288.6,-182,0,5,1,1,3050,94,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200707,82.9,양천구,49562.29305,55.7,97.069,23.3,19.16475619,23.33883628,409.3,336.1,93,0,5,1,1,3050,50,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200708,83,양천구,53058.51807,56.1,100.51,20.9,17.01063702,20.94669188,451.7,366.8,87,0,5,1,1,3050,50,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200709,83.1,양천구,52413.02754,56,103.16,24.2,19.66882034,24.16696841,434.7,353.8,-14,0,5,1,1,3050,44,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200710,82.9,양천구,53337.08578,56,75.775,27,22.39103896,27.04228654,271,224.4,-227,0,5,1,1,3050,297,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200711,82.8,양천구,46536.45662,56.1,80.094,25.4,21.04794105,25.39222243,303.3,251.4,-250,0,5,1,1,3050,254,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200712,82.6,양천구,54652.85239,56.1,86.808,30.2,24.75816735,30.22653559,347.8,284.9,-484,0,5,1,1,3050,239,,양천구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200802,82.5,양천구,48087.36822,56.2,97.438,23.9,19.35682174,23.93570649,419.3,339.1,-130,0,5,1,1,2668,223,,양천구200801,17410000,12318976,608020,73561,4409443
200803,82.7,양천구,51543.58039,56.3,101.03,23.1,18.7592978,23.12773086,441.6,358.2,-210,0,5,1,1,2668,220,,양천구200801,17410000,12318976,608020,73561,4409443
200804,82.6,양천구,51298.74587,56.4,104.19,25.3,20.34541506,25.27819866,444.5,357.8,-207,0,5,1,1,2668,157,,양천구200801,17410000,12318976,608020,73561,4409443
200805,82.6,양천구,52245.48364,56.4,76.626,23.9,19.71623737,23.8743844,271.7,224.4,-185,0,5,1,1,2668,148,,양천구200801,17410000,12318976,608020,73561,4409443
200806,82.7,양천구,51567.39613,56.5,81.578,21.5,17.72534768,21.46484076,303.3,250.5,-230,0,5,1,1,2668,148,,양천구200801,17410000,12318976,608020,73561,4409443
200807,82.7,양천구,42240.67135,56.9,88.135,31.2,25.57496986,31.16983783,337.1,276.6,-165,0,5,1,1,2668,147,,양천구200801,17410000,12318976,608020,73561,4409443
200808,82.3,양천구,50928.40105,56.8,94.563,27.7,22.46397567,27.6898753,371.3,301.3,6,0,5,1,1,2668,147,,양천구200801,17410000,12318976,608020,73561,4409443
200809,82,양천구,48117.04365,57,98.727,22.2,17.98378401,22.19121486,426,345.2,-46,0,5,1,1,2668,180,,양천구200801,17410000,12318976,608020,73561,4409443
200810,81.3,양천구,48775,57,101.15,23.3,19.08146678,23.26765759,430.2,352.8,-40,0,5,1,1,2668,180,,양천구200801,17410000,12318976,608020,73561,4409443
200811,79.7,양천구,51506.81552,56.9,104.49,25.4,20.12348359,25.40695146,453.1,358.8,-263,1,5,1,1,2668,186,,양천구200801,17410000,12318976,608020,73561,4409443
200812,78,양천구,52335.92385,56.1,77.752,26.7,22.1296405,26.69380259,286.3,237.4,-220,0,5,1,1,2668,186,,양천구200801,17410000,12318976,608020,73561,4409443
200801,82.5,양천구,51945.83763,56.2,93.391,28.9,23.71738423,28.94594914,362,296.6,-173,0,5,1,1,2668,228,,양천구200801,17410000,12318976,608020,73561,4409443
200902,77.7,양천구,54628.40582,55.5,89.154,31.7,25.97808298,31.67597401,329.6,270.3,-57,0,5,1,1,2647,186,,양천구200901,17410000,12318976,608020,73561,4409443
200903,77.9,양천구,58330.06719,55.5,95.644,26.7,21.59792745,26.71301691,389.8,315.1,-183,0,5,1,1,2647,195,,양천구200901,17410000,12318976,608020,73561,4409443
200904,78.7,양천구,53469.35767,55.7,98.845,21.7,17.59046055,21.73847622,440.3,356.3,-136,0,5,1,1,2647,210,,양천구200901,17410000,12318976,608020,73561,4409443
200905,79.7,양천구,53452.17598,55.8,103,23.5,19.16176405,23.45190813,430.6,351.9,-117,0,5,1,1,2647,191,,양천구200901,17410000,12318976,608020,73561,4409443
200906,80.4,양천구,55313.84746,56.3,105.17,26.3,20.3687291,26.25895571,474.8,368.3,-33,0,5,1,1,2647,209,,양천구200901,17410000,12318976,608020,73561,4409443
200907,81.3,양천구,55417.26424,56.9,78.456,25.5,21.13250221,25.4656193,290.8,241.3,-46,1,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200908,81.6,양천구,53486.50226,57.5,84.466,28.6,23.5597817,28.6260701,307.5,253,-51,0,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200909,82.9,양천구,56760.44835,59.8,90.416,28.2,23.06720012,28.21785225,353.6,289.1,-148,1,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200910,83.1,양천구,54044.9197,60.4,96.384,24.3,19.61079748,24.26029399,412.4,333.3,-245,0,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200911,83.1,양천구,51935.6358,61.4,99.63,22.9,18.64116069,22.89604353,415.2,338.1,-458,0,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200912,83,양천구,55745.96449,61.9,103.89,23.6,19.377181,23.59515599,431.2,354.1,-389,0,7,1,1,2647,205,,양천구200901,17410000,12318976,608020,73561,4409443
200901,77,양천구,54013.49506,55.7,82.515,28.5,23.50055004,28.4568786,321.4,265.5,-115,0,5,1,1,2647,186,,양천구200901,17410000,12318976,608020,73561,4409443
201002,83.3,양천구,57656.47835,62.4,79.471,23.3,19.25435081,23.257891,292,241.7,-427,0,7,1,1,2553,205,,양천구201001,17410000,12303891,623105,73561,4409443
201003,83.3,양천구,57228.38912,62.2,86.184,29.2,23.96800898,29.16144394,324.9,267,-600,0,7,1,1,2553,205,,양천구201001,17410000,12303891,623105,73561,4409443
201004,83.1,양천구,54117.51571,62.1,92.58,25.8,20.95752335,25.75467397,372.8,303.4,-396,0,7,1,1,2553,161,,양천구201001,17410000,12303891,623105,73561,4409443
201005,82.8,양천구,44244.93801,62.1,96.925,22.7,18.35033724,22.68762188,414.2,335,-430,0,7,1,1,2553,80,,양천구201001,17410000,12303891,623105,73561,4409443
201006,82.3,양천구,51254.55581,62.3,100.33,20.9,17.13204275,20.85594424,426.4,350.3,-493,0,7,1,1,2553,77,,양천구201001,17410000,12303891,623105,73561,4409443
201007,81.3,양천구,49438.08466,62.4,104.32,21.5,17.57289884,21.47936569,459.3,375.8,-227,0,7,1,1,2553,77,,양천구201001,17410000,12303891,623105,73561,4409443
201008,80.5,양천구,52577.47812,62.5,76.821,27.1,21.22957712,27.10841103,470.4,368.4,-395,1,7,1,1,2553,56,,양천구201001,17410000,12303891,623105,73561,4409443
201009,80.5,양천구,53829.73521,62.8,80.094,23.5,19.57893577,23.53076987,292.9,243.7,-236,0,7,1,1,2553,56,,양천구201001,17410000,12303891,623105,73561,4409443
201010,80.4,양천구,53926.71731,63.7,87.589,27.9,22.98925275,27.86030714,328.1,270.7,-122,0,7,1,1,2553,80,,양천구201001,17410000,12303891,623105,73561,4409443
201011,80.3,양천구,55158.22573,65,94.473,25.8,20.93973312,25.84431202,366,296.6,-497,0,7,1,1,2553,71,,양천구201001,17410000,12303891,623105,73561,4409443
201012,80.5,양천구,55659.08748,66.3,97.574,21.9,17.94909218,21.85840089,409.3,336.1,-514,0,7,1,1,2553,66,,양천구201001,17410000,12303891,623105,73561,4409443
201001,83,양천구,53708.19216,62.3,75.055,26.7,20.71531121,26.67492048,482.6,374.8,-237,0,7,1,1,2553,205,,양천구201001,17410000,12303891,623105,73561,4409443
201102,81,양천구,56643.21037,68.1,105.04,23.1,18.71699553,23.11741715,453.7,367.4,-243,0,7,1,1,2777,53,,양천구201101,17410000,12303891,623105,73561,4409443
201103,81.2,양천구,53868.67016,68.4,77.675,27.7,22.94264557,27.66528135,275.8,228.7,-465,1,7,1,1,2777,53,,양천구201101,17410000,12303891,623105,73561,4409443
201104,81.2,양천구,58533.96878,68.3,81.656,26.4,21.74818834,26.36450195,296.6,244.6,-428,0,7,1,1,2777,42,,양천구201101,17410000,12303891,623105,73561,4409443
201105,81,양천구,55614.03755,68.2,88.057,28.5,23.35763511,28.516666,347.8,284.9,-350,0,7,1,1,2777,42,,양천구201101,17410000,12303891,623105,73561,4409443
201106,80.8,양천구,52717.21921,68.7,95.482,25.7,20.81612297,25.72877994,385.8,312.1,-262,0,7,1,1,2777,76,,양천구201101,17410000,12303891,623105,73561,4409443
201107,80.6,양천구,58269.86541,69.2,98.782,23.6,19.21473799,23.61923686,404.1,328.7,246,0,7,1,1,2777,75,,양천구201101,17410000,12303891,623105,73561,4409443
201108,80.6,양천구,52443.15482,70.1,101.86,22.4,18.19465349,22.43159918,441.6,358.2,268,0,7,1,1,2777,74,,양천구201101,17410000,12303891,623105,73561,4409443
201109,80.3,양천구,48743.25664,71.3,105.07,23.6,18.68505494,23.6224054,476.3,376.7,37,0,7,1,1,2777,74,,양천구201101,17410000,12303891,623105,73561,4409443
201110,79.9,양천구,50063.11946,72,78.221,25.1,20.70936022,25.07695649,271.7,224.4,-132,0,7,1,1,2777,74,,양천구201101,17410000,12303891,623105,73561,4409443
201111,79.5,양천구,48842.46656,72,82.827,28.1,23.09681216,28.09543493,313.4,257.7,-258,0,7,1,1,2777,73,,양천구201101,17410000,12303891,623105,73561,4409443
201112,79.3,양천구,51100.39289,71.9,89.875,27.3,22.19902668,27.28753328,347.2,282.5,-340,2,7,1,1,2777,57,,양천구201101,17410000,12303891,623105,73561,4409443
201101,80.7,양천구,57977.46327,67.2,100.88,21.4,17.41803613,21.35169827,427.1,348.4,-216,0,7,1,1,2777,56,,양천구201101,17410000,12303891,623105,73561,4409443
201202,78.4,양천구,49642.55686,71.5,98.845,21.6,17.6992621,21.64829023,416.3,340.4,-250,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201203,78.1,양천구,49306.28041,71.4,102.98,21.4,17.40749534,21.41024231,455.5,370.4,-319,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201204,77.5,양천구,42620.80086,71.2,105.21,25.8,20.45103155,25.82049791,453.1,358.8,-232,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201205,77.2,양천구,49965.12705,71,79.08,24.7,20.43622259,24.68807036,281.6,233.1,-195,1,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201206,76.7,양천구,47158.86023,70.9,85.403,27.6,22.75776701,27.55744065,321.4,265.5,-322,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201207,76.2,양천구,56956.40889,70.8,91.227,29.3,24.00834652,29.27313767,345,282.9,-307,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201208,75.8,양천구,49790.49347,70.7,97.177,25.7,21.0795202,25.74139207,388.3,318,-235,2,7,1,1,2679,48,,양천구201201,17410000,12356202,623105,80331,4350362
201209,75.3,양천구,51085.30186,70.7,99.83,21.7,17.55638357,21.69636352,440.3,356.3,-311,0,7,1,1,2679,38,,양천구201201,17410000,12356202,623105,80331,4350362
201210,74.8,양천구,49393.49204,71.3,103.52,23,18.63492194,22.96346458,444.5,360.7,-408,0,7,1,1,2679,38,,양천구201201,17410000,12356202,623105,80331,4350362
201211,74.6,양천구,48234.82532,71.9,75.709,27.3,21.67305204,27.33374966,460.6,365.2,-174,0,7,1,1,2679,87,,양천구201201,17410000,12356202,623105,80331,4350362
201212,74.4,양천구,50788.44584,72.2,80.173,24.2,20.03500511,24.20658508,283.8,234.9,-336,0,7,1,1,2679,86,,양천구201201,17410000,12356202,623105,80331,4350362
201201,78.9,양천구,50803.53664,71.6,96.158,26.5,21.48889507,26.48795715,371.3,301.3,-156,0,7,1,1,2679,57,,양천구201201,17410000,12356202,623105,80331,4350362
201302,73.7,양천구,45704.15758,72.8,93.03,28.5,23.29861106,28.50093472,353.6,289.1,-221,0,7,1,1,2644,85,,양천구201301,17410000,12356202,623105,80331,4350362
201303,73.5,양천구,45807.34932,73.1,97.465,24.7,20.14897946,24.67781256,394.2,321.9,-251,0,7,1,1,2644,84,,양천구201301,17410000,12356202,623105,80331,4350362
201304,73.3,양천구,51530.02115,73.4,100.55,21.3,17.20683305,21.26649578,438.8,355,-314,2,7,1,1,2644,84,,양천구201301,17410000,12356202,623105,80331,4350362
201305,73.2,양천구,51995.32152,73.7,104.55,23.6,19.40069552,23.62378909,431.2,354.1,-231,0,7,1,1,2644,76,,양천구201301,17410000,12356202,623105,80331,4350362
201306,73,양천구,51272.67073,73.8,77.019,27,21.17168783,27.03449121,470.4,368.4,-347,0,7,1,1,2644,45,,양천구201301,17410000,12356202,623105,80331,4350362
201307,72.8,양천구,42081.06857,74.2,80.719,26.1,21.608256,26.10124162,292,241.7,-475,0,7,1,1,2644,45,,양천구201301,17410000,12356202,623105,80331,4350362
201308,72.6,양천구,46837.27993,75.1,87.589,28.1,23.11930353,28.06261614,343,282.6,-260,1,7,1,1,2644,45,,양천구201301,17410000,12356202,623105,80331,4350362
201309,72.5,양천구,49026.60698,76.4,94.292,27.6,22.47167241,27.60344836,354.5,288.6,-252,0,7,1,1,2644,35,,양천구201301,17410000,12356202,623105,80331,4350362
201310,72.6,양천구,46895.24711,77.9,98.313,22.7,18.35204113,22.68972849,414.2,335,-154,0,7,1,1,2644,34,,양천구201301,17410000,12356202,623105,80331,4350362
201311,72.6,양천구,46211.24793,78.8,100.87,20.7,16.82768237,20.72140375,451.7,366.8,-184,0,7,1,1,2644,33,,양천구201301,17410000,12356202,623105,80331,4350362
201312,72.6,양천구,49449.22021,79.8,105.33,24.3,19.77482865,24.29722022,434.7,353.8,-352,0,7,1,1,2644,43,,양천구201301,17410000,12356202,623105,80331,4350362
201301,74.1,양천구,46646.67134,72.3,86.184,28.9,23.68245386,28.87300071,325.6,267,-55,0,7,1,1,2644,85,,양천구201301,17410000,12356202,623105,80331,4350362
201402,72.7,양천구,48302.94081,81.8,81.968,24.7,20.45986901,24.68277271,303.3,251.4,-348,0,7,1,2,2490,35,,양천구201401,17410000,12356202,623105,80331,4350362
201403,72.8,양천구,52260.18767,82.5,88.447,29.2,24.0926532,29.19750048,328.1,270.7,-284,0,7,1,2,2490,34,,양천구201401,17410000,12356202,623105,80331,4350362
201404,72.8,양천구,51277.15722,82.7,95.644,26.2,21.45892241,26.18960297,362,296.6,-199,0,7,1,2,2490,33,,양천구201401,17410000,12356202,623105,80331,4350362
201405,72.8,양천구,50981.68866,82.8,99.232,22.3,18.03090263,22.29613926,419.3,339.1,-261,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201406,72.7,양천구,52984.60049,82.8,101.89,21.7,17.68893167,21.68377244,427.1,348.4,-471,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201407,72.7,양천구,50731.34333,82.8,105.26,23.8,19.13746855,23.77738328,444.5,357.8,-510,2,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201408,72.6,양천구,48345.7788,82.8,78.456,26.9,22.34008308,26.93868421,275.8,228.7,-408,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201409,73,양천구,52700.06205,83,83.53,24.7,20.35803166,24.65293858,303.3,250.5,-234,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
