buy_index,rent_index,cpi,pir,move_population,subway,department_store,apart_brand,marry,unsold
0.304499896,1.074698134,1.19126305,-1.51511407,0.308703004,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.375819123,1.093464818,-1.648297468,0.098073332,0.308703004,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.475666042,1.118487063,-1.271448306,1.08001349,0.098912126,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.646832188,1.149764869,-0.493028343,1.956745773,0.439822302,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.661096033,1.162275991,0.180792087,2.061953647,0.046464406,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.70388757,1.174787114,0.55338248,0.413696954,0.087111389,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.746679106,1.187298236,0.894187911,-1.024143991,-0.058431033,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.775206797,1.187298236,1.251509058,-0.603312495,0.104156898,-0.316345093,-0.170146156,-0.304491589,-0.14940617,-0.298022947
0.817998333,1.199809359,-1.531025499,0.624112702,1.319632797,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
0.875053715,1.20606492,-1.0849973,1.185221364,1.339300691,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
0.960636788,1.212320481,-0.403801928,1.570983568,1.62382957,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
1.046219861,1.218576042,0.310009385,1.711260734,0.784666058,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
1.103275243,1.224831603,0.704205243,0.589043411,0.257566477,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
1.217386007,1.231087165,0.999099062,-0.533173912,0.605032619,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
1.360024462,1.268620532,1.292019304,-0.112342416,0.560452057,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
1.616773681,1.274876093,-1.458003183,0.553974119,0.852848093,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.101744428,1.324920583,-0.987668837,1.044944198,0.705994479,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.401285183,1.349942828,-0.268663902,1.430706403,0.254944091,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.444076719,1.368709511,0.362361088,1.535914277,-0.193483911,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.47260441,1.381220634,0.68820889,-0.182480999,0.287723916,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.47260441,1.374965072,1.139326837,-0.9890747,1.109841919,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.47260441,1.36245395,1.330452102,-0.147411707,1.741836939,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.444076719,1.349942828,-1.376878818,0.553974119,1.146555322,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.429812874,1.343687266,-0.736297565,-0.252619581,0.323126126,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.429812874,1.337431705,-0.090834308,2.272369395,0.784666058,-0.316345093,-0.170146156,-0.304491589,-0.158847064,-0.298022947
2.415549028,1.331176144,0.499161074,1.325498529,0.414909636,-0.316345093,-0.170146156,-0.239325838,-0.158847064,-0.298022947
2.415549028,1.331176144,0.801741452,-0.182480999,0.547340127,-0.316345093,-0.170146156,-0.239325838,-0.158847064,-0.298022947
2.444076719,1.331176144,1.21307626,-0.427966038,0.68894897,-0.316345093,-0.170146156,-0.239325838,-0.158847064,-0.298022947
0.047750677,-1.389992982,0.554317332,-0.673451078,0.31132539,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
0.062014523,-1.389992982,0.927427087,-1.164421156,0.517182689,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.006458818
0.076278368,-1.371226298,1.255663955,-0.498104621,0.518493882,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
0.047750677,-1.364970737,-1.607475605,0.203281206,0.468668548,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.009304705,-1.383737421,-1.09309935,0.238350497,0.458179004,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.037832396,-1.383737421,-0.41200785,1.08001349,0.392619355,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.052096241,-1.383737421,0.255684106,0.413696954,0.598476654,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.052096241,-1.37748186,0.68820889,-1.024143991,0.501448373,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.037832396,-1.383737421,0.939891779,-1.199490448,0.035974862,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.052096241,-1.37748186,1.286825683,-0.112342416,0.064821108,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.037832396,-1.396248543,-1.490515253,0.273419789,0.077933038,-0.237955539,-0.40026854,-0.304491589,-0.164347411,0.234108735
-0.052096241,-1.421270788,-0.995770886,1.009874907,0.033352476,-0.237955539,-0.40026854,-0.304491589,-0.164347411,-0.20696298
-0.052096241,-1.415015227,0.367970199,0.30848908,0.476535706,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.20696298
-0.009304705,-1.396248543,0.700465836,-1.024143991,0.361150723,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.20696298
0.047750677,-1.389992982,1.132055767,-0.638381786,0.336238056,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.229727972
0.090542214,-1.389992982,1.357458933,0.659181994,0.270678407,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.235419219
0.104806059,-1.383737421,-1.417389065,-1.269629031,0.21954188,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.235419219
0.104806059,-1.383737421,-0.793115782,0.203281206,0.174961319,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.235419219
0.104806059,-1.389992982,-0.175074846,1.641122151,0.07006588,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.235419219
0.104806059,-1.408759666,0.444835795,-0.042203833,0.041219634,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.235419219
0.076278368,-1.440037472,0.782005691,-1.339767613,-0.281333841,-0.237955539,-0.170146156,-0.304491589,-0.188811639,-0.235419219
-0.037832396,-1.515104206,1.224502227,-0.533173912,0.000572652,-0.237955539,-0.170146156,-0.304491589,-0.188811639,-0.246801715
-0.465747761,-1.734048848,-1.770659187,0.553974119,0.108090477,-0.237955539,-0.170146156,-0.304491589,-0.188811639,-0.246801715
-0.052096241,-1.421270788,-0.306161848,1.676191443,0.446378267,-0.237955539,-0.40026854,-0.304491589,-0.188811639,-0.20696298
-0.565594679,-1.727793287,-0.614662954,1.115082781,0.357217144,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.269566707
-0.565594679,-1.671493236,0.049705085,1.781399317,0.616833356,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.269566707
-0.537066988,-1.665237675,0.501030777,-0.392896747,0.088422582,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.241110467
-0.565594679,-1.633959869,0.854716389,-1.480044779,0.303458232,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.235419219
-0.565594679,-1.596426502,1.26916737,-0.568243204,0.159227003,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.235419219
-0.522803142,-1.558893135,-1.587220482,0.624112702,-0.002049734,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.235419219
-0.480011606,-1.508848645,-1.24724603,-0.147411707,0.101534512,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.238264843
-0.394428533,-1.440037472,-0.468722195,1.430706403,0.104156898,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.238264843
-0.380164688,-1.415015227,0.246335588,0.659181994,0.198562793,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.286640451
-0.30884546,-1.358715176,0.568443982,-0.778658952,-0.04400791,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.286640451
-0.30884546,-1.346204053,0.911846224,-0.9890747,0.085800196,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.286640451
-0.537066988,-1.784093338,-1.311958552,0.378627663,0.310014197,-0.237955539,-0.170146156,-0.304491589,-0.195543407,-0.246801715
-0.294581615,-1.321181809,1.343955517,-0.427966038,0.014995774,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.286640451
-0.266053924,-1.214837268,-1.49851343,-0.638381786,0.251010512,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.237526233,-1.152281656,-1.0849973,0.343558371,0.304769425,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.237526233,-1.133514972,-0.420109899,1.185221364,0.016306967,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.251790078,-1.12100385,0.351142866,-0.21755029,-0.049252682,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.266053924,-1.127259411,0.693921873,-1.585252653,0.121202406,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.280317769,-1.114748289,1.013641201,-1.234559739,-0.109567559,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.30884546,-1.077214921,1.34707169,-0.74358966,0.032041283,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.30884546,-1.064703799,-1.441799085,-0.74358966,-0.012539278,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.323109306,-1.045937115,-0.963362689,0.939736324,-0.026962401,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.380164688,-1.020914871,-0.231269828,0.659181994,-0.062364612,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.289486075
-0.380164688,-1.008403748,0.421360626,-0.427966038,-0.067609384,-0.237955539,-0.170146156,-0.304491589,-0.19316266,-0.292331699
-0.337373151,-0.920825891,0.700465836,-1.480044779,0.223475459,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.826992473,1.129978319,-1.164421156,0.172338933,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.776947983,1.36161383,0.063004041,0.113335248,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.745670177,-1.352572671,0.238350497,0.012373388,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.720647933,-0.695787319,1.220290655,-0.055808647,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.70813681,-0.090834308,1.08001349,0.084489003,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.695625688,0.527206629,-0.498104621,-0.012539278,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.589281147,0.802780176,-0.954005408,-0.036140752,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.526725535,1.186069429,-0.848797534,0.046464406,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.280317769,-0.464169923,-1.70272662,0.413696954,0.067443494,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.294581615,-0.457914362,-1.239040109,-0.042203833,0.088422582,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.294581615,-0.464169923,-0.614662954,1.500844986,-0.148903349,-0.237955539,-0.170146156,-0.304491589,-0.185445755,-0.292331699
-0.294581615,-0.457914362,0.096447677,0.448766245,0.241832161,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.292331699
-0.30884546,-0.439147678,0.557121888,-0.498104621,0.277234372,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.292331699
-0.337373151,-0.426636556,0.877568323,-1.480044779,0.317881354,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.380164688,-0.389103188,1.293058028,-1.234559739,0.247076933,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.380164688,-0.382847627,-1.566653741,0.483835537,0.300835846,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.408692379,-0.389103188,-1.182325764,-0.427966038,0.106779284,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.43722007,-0.39535875,-0.468722195,0.939736324,0.445067074,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.451483915,-0.401614311,0.227534679,0.83452845,0.38606339,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.537066988,-0.364080944,0.645205705,-0.708520369,0.256255284,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.59412237,-0.326547576,0.910807499,-1.444975487,-0.122679489,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.608386215,-0.301525332,1.374078521,-0.673451078,0.161849389,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.651177752,-0.251480842,-1.458003183,-0.182480999,0.012373388,-0.237955539,-0.170146156,-0.304491589,-0.182818724,-0.243956091
-0.693969288,-0.226458597,-1.052589103,0.273419789,0.446378267,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.224036724
-0.708233134,-0.207691913,-0.379599653,1.220290655,0.378196232,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.224036724
-0.708233134,-0.163902985,0.367970199,0.589043411,0.251010512,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.241110467
-0.722496979,-0.145136301,0.740664465,-0.848797534,0.067443494,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.241110467
-0.736760825,-0.132625179,1.016757374,-1.269629031,0.115957634,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.241110467
-0.75102467,-0.113858495,1.366807451,-0.322758164,0.101534512,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.252492963
-0.779552361,-0.076325128,-1.417389065,-0.883866826,0.077933038,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.255338587
-0.808080052,-0.051302883,-0.890340373,1.325498529,0.165782968,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.255338587
-0.850871589,0.023763851,-0.249966865,0.133142623,0.289035109,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.269566707
-0.850871589,0.098830586,0.463532831,0.413696954,-0.074165349,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.275257955
-0.865135434,0.130108392,0.774734621,-1.444975487,-0.01778405,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.275257955
-0.865135434,0.180152882,1.128939595,-1.269629031,-0.104322787,-0.237955539,-0.170146156,-0.304491589,-0.192095428,-0.278103579
-0.865135434,0.248964055,-1.852302914,0.203281206,0.133003143,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.280949203
-0.865135434,0.292752983,-1.303960375,-0.813728243,0.490958829,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.280949203
-0.808080052,0.330286351,-0.647071151,1.185221364,0.362461916,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.280949203
-0.808080052,0.342797473,-0.109531345,1.150152072,0.013684581,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.283794827
-0.808080052,0.355308595,0.515988407,-0.357827456,-0.096455629,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.289486075
-0.836607743,0.374075279,0.873413426,-1.690460527,-0.067609384,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.252492963
-0.836607743,0.38033084,1.148675356,-1.059213282,-0.193483911,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.261029835
-0.836607743,0.392841963,-1.69587104,0.589043411,-0.062364612,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.263875459
-0.808080052,0.424119769,-1.24724603,-0.147411707,-0.18430556,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.275257955
-0.765288516,0.455397575,-0.54984656,0.624112702,-0.241998051,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.278103579
-0.765288516,0.461653136,0.133945623,0.83452845,-0.227574928,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.283794827
-0.75102467,0.48041982,0.554317332,-0.638381786,-0.142347384,-0.237955539,-0.170146156,-0.304491589,-0.199976522,-0.283794827
-0.75102467,0.499186503,0.927427087,-1.409906196,0.235276196,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.295177323
-0.736760825,0.530464309,1.255663955,-0.498104621,0.480469285,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.693969288,0.567997677,-1.607475605,0.378627663,0.264122442,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.651177752,0.58676436,-1.09309935,0.659181994,0.152671038,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.252492963
-0.636913906,0.599275483,-0.41200785,2.097022939,-0.007294506,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.280949203
-0.608386215,0.643064411,0.255684106,0.939736324,-0.14496977,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.289486075
-0.537066988,0.680597778,0.68820889,-1.024143991,0.037286055,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.480011606,0.730642268,0.939891779,-1.480044779,-0.061053419,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.43722007,0.768175635,1.286825683,-0.778658952,-0.055808647,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.408692379,0.799453441,-1.490515253,0.589043411,0.026796511,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.298022947
-0.380164688,0.818220125,-0.995770886,-0.252619581,0.093667354,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.218345476
-0.351636997,0.84324237,-0.306161848,1.746330025,-0.104322787,-0.237955539,-0.170146156,-0.304491589,-0.201043753,-0.235419219
-0.323109306,0.887031298,0.367970199,0.553974119,0.126447178,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.246801715
-0.294581615,0.930820227,0.700465836,-1.304698322,0.435888723,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.258184211
-0.280317769,0.955842471,1.132055767,-1.409906196,0.224786652,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.272412331
-0.280317769,0.962098033,1.357458933,-0.883866826,0.11858002,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.286640451
-0.251790078,0.980864716,-1.417389065,-1.304698322,-0.154148121,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
-0.223262387,0.987120278,-0.793115782,0.168211915,0.130380757,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
-0.166207005,0.9996314,-0.175074846,0.624112702,0.172338933,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
-0.094887778,1.024653645,0.444835795,-0.392896747,0.194629214,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
-0.066360087,1.030909206,0.782005691,-1.374836905,0.169716547,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
-0.037832396,1.062187012,1.224502227,-1.51511407,-0.109567559,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
0.033486832,1.080953696,-1.770659187,-0.883866826,-0.152836928,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
0.047750677,1.080953696,-1.311958552,-0.673451078,-0.146280963,-0.237955539,-0.170146156,-0.304491589,-0.224933319,-0.298022947
0.047750677,1.087209257,-0.614662954,1.60605286,0.363773109,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.047750677,1.080953696,0.049705085,1.325498529,0.585364724,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.047750677,1.080953696,0.501030777,0.343558371,0.317881354,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.062014523,1.080953696,0.854716389,-0.9890747,0.334926863,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.076278368,1.080953696,1.26916737,-1.480044779,0.190695635,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.261708359,1.124742624,-1.587220482,-0.077273125,0.400486513,-0.237955539,-0.170146156,-0.304491589,-0.241598548,-0.298022947
0.333027587,1.143509308,-1.24724603,1.08001349,0.409664864,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
0.489929887,1.168531553,-0.468722195,2.587993018,0.559140864,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
0.546985269,1.193553797,0.246335588,2.061953647,0.186762056,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
0.646832188,1.212320481,0.568443982,0.413696954,0.223475459,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
0.832262179,1.25610941,0.911846224,-0.568243204,0.358528337,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
0.946372943,1.281131654,1.343955517,-0.568243204,0.266744828,-0.237955539,-0.170146156,-0.239325838,-0.241598548,-0.298022947
1.14606678,1.31240946,-1.49851343,0.659181994,0.521116268,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.345760617,1.331176144,-1.0849973,1.220290655,0.350661179,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.602509835,1.337431705,-0.420109899,1.60605286,0.016306967,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.702356754,1.331176144,0.351142866,1.220290655,0.053020371,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.716620599,1.324920583,0.693921873,0.589043411,-0.015161664,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.716620599,1.324920583,1.013641201,-0.533173912,0.022862932,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.759412136,1.306153899,1.34707169,-0.638381786,0.054331564,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
1.816467518,1.299898338,-1.441799085,0.553974119,0.302147039,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.201591346,1.337431705,-0.963362689,1.044944198,0.207741144,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.429812874,1.36245395,-0.231269828,1.465775694,0.321814933,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.47260441,1.374965072,0.421360626,1.500844986,0.58798711,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.47260441,1.374965072,0.700465836,-0.21755029,0.264122442,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.47260441,1.374965072,1.129978319,-0.9890747,0.344105214,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.47260441,1.368709511,1.36161383,-0.112342416,0.678459426,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.298022947
2.458340565,1.337431705,-1.352572671,1.150152072,0.064821108,-0.237955539,-0.170146156,-0.239325838,-0.234866781,1.753671932
2.444076719,1.331176144,-0.695787319,-0.21755029,0.091044968,-0.237955539,-0.170146156,-0.239325838,-0.234866781,0.396309301
2.429812874,1.324920583,-0.090834308,1.781399317,0.286412723,-0.237955539,-0.170146156,-0.239325838,-0.234866781,0.014995689
2.429812874,1.318665022,0.527206629,1.325498529,0.231342617,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.289486075
2.486868256,1.324920583,0.802780176,-0.182480999,-0.143658577,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.246801715
2.558187483,1.343687266,1.186069429,-0.603312495,0.371640267,-0.237955539,-0.170146156,-0.239325838,-0.234866781,-0.258184211
-1.093356962,-1.565148696,0.55338248,-0.708520369,0.414909636,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-1.03630158,-1.540126451,0.894187911,-1.024143991,0.492270022,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-1.007773889,-1.508848645,1.251509058,-0.392896747,0.458179004,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.936454662,-1.471315278,-1.531025499,-0.322758164,0.222164266,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.936454662,-1.471315278,-1.0849973,0.799459159,0.127758371,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.922190816,-1.471315278,-0.403801928,1.009874907,0.459490197,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.865135434,-1.458804155,0.310009385,-0.007134542,0.44768946,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.836607743,-1.458804155,0.704205243,-1.024143991,0.262811249,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.822343898,-1.452548594,0.999099062,-1.199490448,0.37295146,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.779552361,-1.446293033,1.292019304,-0.252619581,-0.194795103,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.765288516,-1.440037472,-1.458003183,0.238350497,-0.1580817,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.765288516,-1.440037472,-0.987668837,1.500844986,-0.134480226,-0.198760762,-0.40026854,-0.239325838,-0.08808141,-0.298022947
-0.693969288,-1.421270788,0.362361088,0.30848908,0.477846899,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.579858524,-1.408759666,0.68820889,-0.568243204,0.223475459,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.380164688,-1.383737421,1.139326837,-0.603312495,0.383441004,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.251790078,-1.37748186,1.330452102,0.659181994,0.281167951,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.194734696,-1.37748186,-1.376878818,-1.269629031,0.371640267,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.137679314,-1.37748186,-0.736297565,0.238350497,0.165782968,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.094887778,-1.371226298,-0.090834308,1.115082781,0.067443494,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.066360087,-1.358715176,0.499161074,-0.042203833,0.173650126,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.052096241,-1.333692931,0.801741452,-1.304698322,0.051709178,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.080623932,-1.339948492,1.21307626,-0.9890747,0.029418897,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.137679314,-1.358715176,-1.69587104,0.553974119,-0.152836928,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.708233134,-1.43378191,-0.268663902,1.641122151,0.18413967,-0.198760762,-0.40026854,-0.239325838,-0.112956112,-0.298022947
-0.280317769,-1.408759666,-0.630867052,1.150152072,0.021551739,-0.198760762,-0.40026854,-0.239325838,-0.141032508,-0.298022947
-0.337373151,-1.402504104,0.087099158,1.60605286,0.016306967,-0.198760762,-0.40026854,-0.239325838,-0.141032508,-0.298022947
-0.337373151,-1.396248543,0.520662666,-0.533173912,0.022862932,-0.198760762,-0.40026854,-0.239325838,-0.141032508,-0.298022947
