"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334352315925517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149241223216197,0,0,0,0,0,0.0385679431921561,0,0,0,0,0,0,0.160126607244488,0,0,0,0,0,0,0,0,0,0,0.0690203959706291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230742766283338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106220595032509,0,0,0.00229789490783718,0,0,0,0,0,0.0148318708948168,0,0,0,0.0289665038923692,0.224202908967353,0,0,0,0,0,0,0,0,0,0,0,0,0.144723379167431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134627923618028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600375332364819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08757087377979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651246052159527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657318239537974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587104646403129,0,0,0,0,0,0,0,0,0,0,0.0892535786623221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.311319175678178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863559455210664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342083314757062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.14678013895187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249994805301665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018718451147627,0,0.332186646686676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285594039743388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917827760719108,0,0,0,0.369799858123489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.259147690834479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496350274801317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.180236719279245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405380740383319,0,0,0,0.00904558196010952,0,0.0255487085343926,0,0,0.075686620136895,0,0,0.0559921274747335,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.231566463930552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440947930150559,0,2.44642500125179e-06,0,0,0,0,0,0,0.0779650076929949,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313225247614244,0,0,0,0,0,0.4294282261953,0,0,0,0,0,0.0037957784805605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155615130157701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447289646106008,0,0,0,0,0,0.253782407744663,0,0,0,0,0,0.294158461262582,0,0,0,0,0,0.0220902124129141,0,0,0,0,0,0,0,0,0.0245285451138635,0,0,0,0.109465514200689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238845080780925,0,0,0,0,0,0.388937760878426,0,0,0,0.0357601944728621,0,0,0,0,0,0,0,0,0,0,0,0,0.0830396259209226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.445753857858485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627206519400844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334944794896898,0,0,0,0,0,0,0,0.206243176228816,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323626281847551,0,0,0,0,0,0,0.349147363171657,0,0.0762748915525323,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100792780218807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195241446540727,0,0,0,0.158418708529936,0.29031308446752,0,0,0,0.10237952993735,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.431727605991301,0,0.01290632972799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296489026462697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.114860244506552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36980668424799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690420666587551,0,0,0,0,0,0.111823235304688,0,0,0,0,0,0.0321897904459554,0,0,0,0.106931196716809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.136235670839261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361959119467442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333468370345858,0,0.211561031780932,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424281911311253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906172052041302,0,0,0,0.217661699813742,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485757972605873,0,0.103424239305045,0,0.291198976851672,0,0,0.316192538139098,0
